ticker,earnings_date,surprise_pct,entry_price,day-1_return,day0_return,day1_return,day2_return,day3_return,day4_return,day5_return,day6_return,day7_return,day8_return,day9_return,day10_return,day0_reaction,day1_reaction,strategy2_return,max_return_0to7,min_return_0to7,volatility_0to7,day0_volume,day_minus1_volume,volume_spike,historical_beat_rate,avg_beat_pct,consecutive_beats,big_beat_rate,beta,pe_ratio,market_cap,profit_margin,analyst_count,avg_volume_90d,volume_consistency,vix,is_beat,is_big_beat,is_miss,is_big_miss,day0_negative,day1_negative,recovered_by_day7,profitable_strategy2
KDP,2023-02-23 06:00:00,-1.04,36.11,0.0,-0.8861811132650244,-3.7662697313763482,-4.790916643589025,-4.707837164220446,-4.237053447798397,-3.793962891165875,-3.0739407366380487,-4.015508169482146,-3.6831902520077495,-4.2924397673774495,-4.957075602326223,-0.8861811132650244,-3.7662697313763482,-4.015508169482146,-0.8861811132650244,-4.790916643589025,1.167426616131782,49912,53525,0.9324988323213451,0.8333333333333334,2.909,10,0.125,0.437,23.619469,36256641024,0.09747,17.0,7402690.625,0.5850589392355282,,False,False,True,False,True,True,False,False
KDP,2022-10-27 06:00:00,-0.12,38.11,0.0,3.673576489110466,1.9155077407504697,-0.7084754657570087,-2.965101023353457,-4.7756494358436115,-2.965101023353457,-1.705589084229857,-0.4460771451062758,-1.416950931514036,-0.4460771451062758,-2.020467069010748,3.673576489110466,1.9155077407504697,-0.4460771451062758,3.673576489110466,-4.7756494358436115,2.579023112094354,72057,62328,1.156093569503273,0.8333333333333334,2.909,10,0.125,0.437,23.619469,36256641024,0.09747,17.0,7402690.625,0.5850589392355282,,False,False,True,False,False,False,False,False
KDP,2022-07-28 06:00:00,0.01,38.0,0.0,2.0789473684210504,2.394736842105254,1.473684210526322,2.894736842105267,1.7894736842105254,1.5263157894736799,2.28947368421052,2.9210526315789456,4.473684210526323,2.684210526315798,3.42105263157894,2.0789473684210504,2.394736842105254,2.9210526315789456,2.9210526315789456,1.473684210526322,0.5251632116703969,64167,73888,0.8684360112602858,0.8333333333333334,2.909,10,0.125,0.437,23.619469,36256641024,0.09747,17.0,7402690.625,0.5850589392355282,,True,False,False,False,False,False,True,True
KDP,2022-04-28 07:00:00,0.31,38.11,0.0,-1.8630280766203118,-4.145893466281811,-2.3878247179217964,-1.8630280766203118,-2.7551823668328446,-3.0175806874835964,-1.8367882445552424,-3.175019679874051,-1.8105484124901543,-3.2799790081343483,-2.3615848858567268,-1.8630280766203118,-4.145893466281811,-3.175019679874051,-1.8367882445552424,-4.145893466281811,0.7603611087298684,67431,64403,1.047016443333385,0.8333333333333334,2.909,10,0.125,0.437,23.619469,36256641024,0.09747,17.0,7402690.625,0.5850589392355282,,True,False,False,False,True,True,False,False
KDP,2022-02-24 06:00:00,0.05,36.65,0.0,4.311050477489763,5.511596180081864,4.665757162346524,5.347885402455664,4.092769440654844,6.139154160982265,4.065484311050483,1.091405184174621,2.619372442019102,2.1282401091405214,0.43656207366986005,4.311050477489763,5.511596180081864,1.091405184174621,6.139154160982265,1.091405184174621,1.431360416639007,75151,62165,1.2088956808493525,0.8333333333333334,2.909,10,0.125,0.437,23.619469,36256641024,0.09747,17.0,7402690.625,0.5850589392355282,,True,False,False,False,False,False,True,True
KDP,2021-10-28 07:00:00,-0.43,35.49,0.0,1.6906170752324639,2.592279515356423,1.352493660185959,1.6906170752324639,1.859678782755696,2.507748661594817,0.7607776838545957,0.8171315863623532,1.0989010989011003,0.36630036630035345,0.30994646379261603,1.6906170752324639,2.592279515356423,0.8171315863623532,2.592279515356423,0.7607776838545957,0.6367051942173638,70563,44186,1.5969537862671435,0.8333333333333334,2.909,10,0.125,0.437,23.619469,36256641024,0.09747,17.0,7402690.625,0.5850589392355282,,False,False,True,False,False,False,True,True
KDP,2021-07-29 07:00:00,2.66,35.36,0.0,-0.4242081447963761,-2.743212669683255,-1.5837104072398256,-2.601809954751136,-2.545248868778277,-3.026018099547512,-2.799773755656114,-2.799773755656114,-2.1493212669683204,-2.714932126696835,-2.5735294117646963,-0.4242081447963761,-2.743212669683255,-2.799773755656114,-0.4242081447963761,-3.026018099547512,0.8218937776174237,35603,39568,0.8997927618277396,0.8333333333333334,2.909,10,0.125,0.437,23.619469,36256641024,0.09747,17.0,7402690.625,0.5850589392355282,,True,False,False,False,True,True,False,False
KDP,2021-04-29 06:00:00,4.21,36.25,0.0,-0.9655172413793143,0.35862068965517946,-1.5724137931034492,-0.08275862068965831,0.22068965517240907,0.9103448275862023,0.41379310344827197,-1.35172413793104,-1.793103448275858,-1.4896551724137908,-0.5517241379310424,-0.9655172413793143,0.35862068965517946,-1.35172413793104,0.9103448275862023,-1.5724137931034492,0.8573872874967297,35787,45402,0.7882251883176953,0.8333333333333334,2.909,10,0.125,0.437,23.619469,36256641024,0.09747,17.0,7402690.625,0.5850589392355282,,True,False,False,False,True,False,False,False
KDP,2021-02-25 06:00:00,-1.51,31.0,0.0,-1.5483870967741948,-0.3548387096774175,-1.03225806451613,-1.1935483870967774,0.0,1.7741935483870992,4.741935483870964,6.451612903225806,8.25806451612904,7.419354838709669,7.645161290322572,-1.5483870967741948,-0.3548387096774175,6.451612903225806,6.451612903225806,-1.5483870967741948,2.7952013101392095,68332,53063,1.287752294442455,0.8333333333333334,2.909,10,0.125,0.437,23.619469,36256641024,0.09747,17.0,7402690.625,0.5850589392355282,,False,False,True,False,True,True,True,True
KDP,2020-10-29 06:00:00,4.93,26.91,0.0,-0.03716090672612993,0.7060572277963629,3.3073206986250483,4.124860646599775,7.023411371237461,6.5031586770717205,2.7499070977331788,5.648457822370864,10.367892976588626,7.76662950575994,8.76997398736529,-0.03716090672612993,0.7060572277963629,5.648457822370864,7.023411371237461,-0.03716090672612993,2.4198142708414245,50184,45894,1.0934762714080273,0.8333333333333334,2.909,10,0.125,0.437,23.619469,36256641024,0.09747,17.0,7402690.625,0.5850589392355282,,True,False,False,False,True,False,True,True
KDP,2020-07-30 06:00:00,4.62,31.49,0.0,-2.8580501746586173,-4.985709749126697,-4.890441409971417,-4.9539536360749405,-5.27151476659257,-5.906637027627816,-4.890441409971417,-6.0971737059383875,-3.620196887900912,-4.2235630358844025,-4.731660844712603,-2.8580501746586173,-4.985709749126697,-6.0971737059383875,-2.8580501746586173,-6.0971737059383875,0.9159089378645117,34639,31457,1.10115395619417,0.8333333333333334,2.909,10,0.125,0.437,23.619469,36256641024,0.09747,17.0,7402690.625,0.5850589392355282,,True,False,False,False,True,True,False,False
KDP,2020-04-27 17:00:00,5.3,27.41,0.0,0.2918642831083484,-2.5902955125866503,-3.319956220357534,-5.69135352061291,-5.071141919007664,-4.195549069682592,-2.5173294418095633,-3.8307187157971567,-3.867201751185694,-2.8091937249179115,-2.9916089018606358,0.2918642831083484,-2.5902955125866503,-3.8307187157971567,0.2918642831083484,-5.69135352061291,1.729267976136367,48563,59431,0.8171324729518264,0.8333333333333334,2.909,10,0.125,0.437,23.619469,36256641024,0.09747,17.0,7402690.625,0.5850589392355282,,True,True,False,False,False,True,False,False
KDP,2020-02-27 07:00:00,0.24,28.24,0.0,-1.274787535410763,0.07082152974505357,-1.310198300283277,-3.328611898016989,-3.6827195467422067,-5.630311614730878,-9.844192634560898,-10.587818696883849,-13.208215297450415,-18.590651558073656,-16.85552407932011,-1.274787535410763,0.07082152974505357,-10.587818696883849,0.07082152974505357,-10.587818696883849,3.714627105717885,36405,72164,0.5044759159691813,0.8333333333333334,2.909,10,0.125,0.437,23.619469,36256641024,0.09747,17.0,7402690.625,0.5850589392355282,,True,False,False,False,True,False,False,False
KDP,2019-11-07 07:00:00,1.43,29.83,0.0,-2.1119678176332517,-2.8159570901776734,-2.1119678176332517,-1.106268856855509,0.5698960777740587,0.63694267515924,1.8102581293999422,1.2403620516258833,2.380154207173989,2.681863895407311,1.5755950385518018,-2.1119678176332517,-2.8159570901776734,1.2403620516258833,1.8102581293999422,-2.8159570901776734,1.6481057396288123,27588,52854,0.5219661709615167,0.8333333333333334,2.909,10,0.125,0.437,23.619469,36256641024,0.09747,17.0,7402690.625,0.5850589392355282,,True,False,False,False,True,True,True,True
OLN,2025-07-28 16:00:00,-11.78,20.78,0.0,5.582290664100096,-6.35226179018287,-8.854667949951876,-12.271414821944179,-10.683349374398471,-8.517805582290663,-11.693936477382096,-6.207892204042361,-8.517805582290663,-9.576515880654485,-7.170356111645823,5.582290664100096,-6.35226179018287,-6.207892204042361,5.582290664100096,-12.271414821944179,5.331137344879104,40589,26146,1.5523980723628854,0.7083333333333334,63.91705882352941,0,0.7083333333333334,1.662,,2812156928,-0.00212,15.0,1348984.375,0.3720606211086522,,False,False,True,True,False,True,False,False
OLN,2025-05-01 16:00:00,132.52,22.9,0.0,-3.056768558951962,-9.868995633187765,-10.611353711790393,-10.960698689956324,-6.506550218340605,-7.379912663755449,0.2183406113537149,-2.3144104803493346,-3.7554585152838404,-7.903930131004362,-7.816593886462879,-3.056768558951962,-9.868995633187765,-2.3144104803493346,0.2183406113537149,-10.960698689956324,3.9234538134993184,31686,17378,1.8233398549890667,0.7083333333333334,63.91705882352941,0,0.7083333333333334,1.662,,2812156928,-0.00212,15.0,1348984.375,0.3720606211086522,,True,True,False,False,True,True,False,False
OLN,2025-01-30 16:00:00,598.33,29.5,0.0,-1.661016949152537,-5.694915254237287,-6.03389830508475,-9.457627118644064,-3.5254237288135566,-4.338983050847461,-5.084745762711865,-3.050847457627114,-5.96610169491526,-4.440677966101691,-6.745762711864402,-1.661016949152537,-5.694915254237287,-3.050847457627114,-1.661016949152537,-9.457627118644064,2.202917159210001,38700,13645,2.8362037376328324,0.7083333333333334,63.91705882352941,0,0.7083333333333334,1.662,,2812156928,-0.00212,15.0,1348984.375,0.3720606211086522,,True,True,False,False,True,True,False,False
OLN,2024-10-24 16:00:00,-602.17,40.65,0.0,1.9188191881918848,2.607626076260768,0.5904059040590455,1.180811808118091,0.9348093480934871,0.5166051660516626,3.542435424354255,2.755227552275534,7.306273062730624,6.027060270602713,8.954489544895452,1.9188191881918848,2.607626076260768,2.755227552275534,3.542435424354255,0.5166051660516626,1.051278316140139,31744,16736,1.8967495219885278,0.7083333333333334,63.91705882352941,0,0.7083333333333334,1.662,,2812156928,-0.00212,15.0,1348984.375,0.3720606211086522,,False,False,True,True,False,False,True,True
OLN,2024-07-25 16:00:00,-4.53,43.49,0.0,4.000919751667038,1.9314785008047741,4.276845251782017,4.874683835364445,2.1844102092434943,-1.1956771671648725,-4.989652793745692,-4.460795585192009,-5.7254541273856105,-5.656472752356866,-6.530236836054273,4.000919751667038,1.9314785008047741,-4.460795585192009,4.874683835364445,-4.989652793745692,3.6624245468328014,36801,12955,2.840679274411424,0.7083333333333334,63.91705882352941,0,0.7083333333333334,1.662,,2812156928,-0.00212,15.0,1348984.375,0.3720606211086522,,False,False,True,False,False,False,False,False
OLN,2024-04-25 16:00:00,24.66,53.14,0.0,0.6398193451260751,0.7527286413247998,-2.0135491155438467,-2.0323673315769635,0.28227324049679825,0.9220925856228867,2.8980052691004876,5.382009785472336,4.2340986074520135,5.21264584117425,4.083552879187057,0.6398193451260751,0.7527286413247998,5.382009785472336,5.382009785472336,-2.0323673315769635,2.280965301882613,14392,6696,2.149342891278375,0.7083333333333334,63.91705882352941,0,0.7083333333333334,1.662,,2812156928,-0.00212,15.0,1348984.375,0.3720606211086522,,True,True,False,False,False,False,True,True
OLN,2024-01-25 16:00:00,48.99,53.89,0.0,2.52365930599369,4.00816478010762,-0.7608090554833989,-3.3772499536092044,-2.3752087585822994,-4.713304880311744,-7.533865281128229,-6.049359807014285,-5.771015030617924,-5.140100204119508,-4.843199109296714,2.52365930599369,4.00816478010762,-6.049359807014285,4.00816478010762,-7.533865281128229,3.7727491379284577,21657,12277,1.7640303005620266,0.7083333333333334,63.91705882352941,0,0.7083333333333334,1.662,,2812156928,-0.00212,15.0,1348984.375,0.3720606211086522,,True,True,False,False,False,False,False,False
OLN,2023-10-26 16:00:00,23.75,44.0,0.0,-4.272727272727279,-3.772727272727265,-2.9090909090909114,-3.795454545454549,0.0,1.4999999999999922,-0.11363636363635717,-1.568181818181813,-2.113636363636363,-2.590909090909092,-1.568181818181813,-4.272727272727279,-3.772727272727265,-1.568181818181813,1.4999999999999922,-4.272727272727279,2.0065568365552084,24282,13208,1.8384312537855845,0.7083333333333334,63.91705882352941,0,0.7083333333333334,1.662,,2812156928,-0.00212,15.0,1348984.375,0.3720606211086522,,True,True,False,False,True,True,False,False
OLN,2023-07-27 16:00:00,5.56,53.5,0.0,8.373831775700928,8.037383177570089,8.149532710280374,8.74766355140187,10.056074766355145,9.75700934579439,9.831775700934575,10.186915887850473,9.420560747663549,9.177570093457938,8.112149532710287,8.373831775700928,8.037383177570089,10.186915887850473,10.186915887850473,8.037383177570089,0.8464750449640448,21710,32686,0.6641987395215077,0.7083333333333334,63.91705882352941,0,0.7083333333333334,1.662,,2812156928,-0.00212,15.0,1348984.375,0.3720606211086522,,True,True,False,False,False,False,True,True
OLN,2023-04-27 16:00:00,16.4,56.0,0.0,-1.071428571428574,-1.8392857142857162,-2.946428571428569,-3.7678571428571415,-4.285714285714283,-1.7857142857142856,-2.196428571428566,-2.392857142857149,-3.8928571428571423,-6.142857142857139,-7.142857142857142,-1.071428571428574,-1.8392857142857162,-2.392857142857149,-1.071428571428574,-4.285714285714283,1.004771778331084,29386,12346,2.380204114693018,0.7083333333333334,63.91705882352941,0,0.7083333333333334,1.662,,2812156928,-0.00212,15.0,1348984.375,0.3720606211086522,,True,True,False,False,True,True,False,False
OLN,2023-01-26 16:00:00,8.29,59.2,0.0,5.810810810810807,5.962837837837828,9.10472972972973,7.753378378378371,5.574324324324319,6.418918918918914,5.405405405405398,5.591216216216208,2.9729729729729693,1.0135135135135038,4.374999999999994,5.810810810810807,5.962837837837828,5.591216216216208,9.10472972972973,5.405405405405398,1.2241669548644232,23499,10084,2.3303252677508923,0.7083333333333334,63.91705882352941,0,0.7083333333333334,1.662,,2812156928,-0.00212,15.0,1348984.375,0.3720606211086522,,True,True,False,False,False,False,True,True
OLN,2022-10-26 16:00:00,18.24,49.3,0.0,5.780933062880328,9.918864097363086,7.403651115618673,10.425963488843815,7.586206896551728,9.371196754563904,16.531440162271817,16.653144016227184,16.63286004056796,11.82555780933064,17.64705882352942,5.780933062880328,9.918864097363086,16.653144016227184,16.653144016227184,5.780933062880328,3.811012184560101,22041,14729,1.4964356032317196,0.7083333333333334,63.91705882352941,0,0.7083333333333334,1.662,,2812156928,-0.00212,15.0,1348984.375,0.3720606211086522,,True,True,False,False,False,False,True,True
OLN,2022-07-28 16:00:00,10.51,50.3,0.0,3.379721669980125,2.763419483101393,2.88270377733599,4.77137176938371,3.7176938369781407,7.355864811133207,6.898608349900609,6.441351888667997,9.264413518886688,12.186878727634202,15.387673956262429,3.379721669980125,2.763419483101393,6.441351888667997,7.355864811133207,2.763419483101393,1.7549658857901451,23777,13158,1.8070375436996504,0.7083333333333334,63.91705882352941,0,0.7083333333333334,1.662,,2812156928,-0.00212,15.0,1348984.375,0.3720606211086522,,True,True,False,False,False,False,True,True
OLN,2022-04-28 16:00:00,6.86,55.4,0.0,3.6101083032490973,6.24548736462094,11.624548736462103,16.101083032490966,16.425992779783396,17.021660649819495,9.512635379061377,7.472924187725632,7.256317689530692,8.014440433213005,12.815884476534297,3.6101083032490973,6.24548736462094,7.472924187725632,17.021660649819495,3.6101083032490973,4.795587617559287,25769,17001,1.515734368566555,0.7083333333333334,63.91705882352941,0,0.7083333333333334,1.662,,2812156928,-0.00212,15.0,1348984.375,0.3720606211086522,,True,True,False,False,False,False,True,True
OLN,2022-01-27 16:00:00,-22.42,47.01,0.0,1.042331418847058,7.785577536694328,9.721335885981706,8.38119549032122,8.466283769410772,6.253988513082333,3.850244628802387,9.083173792810047,12.252712188895991,12.125079770261653,8.84918102531377,1.042331418847058,7.785577536694328,9.083173792810047,9.721335885981706,1.042331418847058,2.787041992437961,32354,13411,2.412497203787935,0.7083333333333334,63.91705882352941,0,0.7083333333333334,1.662,,2812156928,-0.00212,15.0,1348984.375,0.3720606211086522,,False,False,True,True,False,False,True,True
OLN,2021-10-21 16:00:00,21.09,52.01,0.0,8.344549125168243,11.51701595846953,11.51701595846953,6.902518746394931,8.921361276677564,9.786579503941557,16.573735820034617,13.15131705441262,17.381272832147662,17.22745625841185,19.784656796769852,8.344549125168243,11.51701595846953,13.15131705441262,16.573735820034617,6.902518746394931,2.8647973928888866,26594,17920,1.4840401785714286,0.7083333333333334,63.91705882352941,0,0.7083333333333334,1.662,,2812156928,-0.00212,15.0,1348984.375,0.3720606211086522,,True,True,False,False,False,False,True,True
OLN,2021-07-27 16:00:00,54.09,44.95,0.0,2.914349276974405,6.985539488320357,4.582869855394872,3.2035595105672914,5.628476084538362,1.0233592880978726,2.7141268075639573,3.359288097886536,0.5784204671857575,3.0478309232480476,7.141268075639585,2.914349276974405,6.985539488320357,3.359288097886536,6.985539488320357,1.0233592880978726,1.7438124461825644,21895,9193,2.3817034700315456,0.7083333333333334,63.91705882352941,0,0.7083333333333334,1.662,,2812156928,-0.00212,15.0,1348984.375,0.3720606211086522,,True,True,False,False,False,False,True,True
OLN,2021-04-27 18:00:00,14.61,43.55,0.0,-3.5591274397244486,1.1481056257175661,-1.0792192881745095,3.306544202066601,5.648679678530427,6.406429391504033,6.199770378874864,6.86567164179105,4.362801377726764,7.692307692307695,1.033295063145816,-3.5591274397244486,1.1481056257175661,6.86567164179105,6.86567164179105,-3.5591274397244486,3.655084914873962,25654,7995,3.208755472170106,0.7083333333333334,63.91705882352941,0,0.7083333333333334,1.662,,2812156928,-0.00212,15.0,1348984.375,0.3720606211086522,,True,True,False,False,True,False,True,True
OLN,2021-01-28 16:00:00,29.49,25.78,0.0,-7.0985259891388734,-0.1551590380139748,3.956555469356088,4.809930178432888,4.732350659425907,5.740884406516681,7.641582622187738,9.542280837858796,9.658650116369271,12.102404965089205,12.490302560124123,-7.0985259891388734,-0.1551590380139748,9.542280837858796,9.542280837858796,-7.0985259891388734,4.843092156799935,30100,13661,2.2033526096186224,0.7083333333333334,63.91705882352941,0,0.7083333333333334,1.662,,2812156928,-0.00212,15.0,1348984.375,0.3720606211086522,,True,True,False,False,True,True,True,True
OLN,2020-11-04 17:00:00,42.11,16.71,0.0,19.988031119090362,26.81029323758229,22.08258527827647,33.093955715140616,31.597845601436248,24.117295032914406,25.37402752842608,27.16935966487133,31.358467983243553,27.468581687612204,23.877917414721715,19.988031119090362,26.81029323758229,27.16935966487133,33.093955715140616,19.988031119090362,4.160632194181229,49399,34525,1.430818247646633,0.7083333333333334,63.91705882352941,0,0.7083333333333334,1.662,,2812156928,-0.00212,15.0,1348984.375,0.3720606211086522,,True,True,False,False,False,False,True,True
OLN,2020-08-05 16:00:00,-38.51,11.42,0.0,-0.2626970227670697,-3.3274956217162943,-0.7880910683012247,-2.0140105078809145,1.0507880910682945,0.0,0.2626970227670697,-4.816112084063053,-5.604203152364278,-11.646234676007005,-11.383537653239935,-0.2626970227670697,-3.3274956217162943,-4.816112084063053,1.0507880910682945,-4.816112084063053,1.8690900349071637,35260,32784,1.0755246461688628,0.7083333333333334,63.91705882352941,0,0.7083333333333334,1.662,,2812156928,-0.00212,15.0,1348984.375,0.3720606211086522,,False,False,True,True,True,True,False,False
OLN,2020-04-29 19:00:00,-55.08,15.01,0.0,-11.392405063291132,-18.38774150566289,-21.2524983344437,-22.9180546302465,-29.513657561625585,-24.383744170552966,-18.654230512991333,-15.522984676882079,-17.055296469020657,-24.71685542971352,-23.384410393071285,-11.392405063291132,-18.38774150566289,-15.522984676882079,-11.392405063291132,-29.513657561625585,5.218270540550533,68201,26100,2.613065134099617,0.7083333333333334,63.91705882352941,0,0.7083333333333334,1.662,,2812156928,-0.00212,15.0,1348984.375,0.3720606211086522,,False,False,True,True,True,True,False,False
OLN,2020-02-04 17:00:00,-4.19,14.95,0.0,9.431438127090303,9.03010033444817,7.424749163879595,8.42809364548496,14.515050167224091,16.187290969899678,17.391304347826097,20.267558528428104,14.581939799331103,22.742474916387977,24.548494983277607,9.431438127090303,9.03010033444817,20.267558528428104,20.267558528428104,7.424749163879595,4.5389479656416825,77100,28160,2.7379261363636362,0.7083333333333334,63.91705882352941,0,0.7083333333333334,1.662,,2812156928,-0.00212,15.0,1348984.375,0.3720606211086522,,False,False,True,False,False,False,True,True
OLN,2019-10-31 19:00:00,31.09,17.7,0.0,3.3333333333333326,5.762711864406778,8.926553672316395,4.350282485875704,8.192090395480223,9.03954802259888,9.322033898305097,5.593220338983063,3.5028248587570676,2.7683615819209155,1.4689265536723253,3.3333333333333326,5.762711864406778,5.593220338983063,9.322033898305097,3.3333333333333326,2.190483987521538,50196,29398,1.7074630927273964,0.7083333333333334,63.91705882352941,0,0.7083333333333334,1.662,,2812156928,-0.00212,15.0,1348984.375,0.3720606211086522,,True,True,False,False,False,False,True,True
FIVE,2025-08-27 16:00:00,26.57,146.5,0.0,2.409556313993175,-3.4470989761092223,1.4197952218430119,3.051194539249146,4.300341296928336,4.709897610921505,2.3890784982935154,-2.218430034129693,-0.3412969283276451,0.45733788395903585,-4.300341296928336,2.409556313993175,-3.4470989761092223,-2.218430034129693,4.709897610921505,-3.4470989761092223,2.748387685631069,25200,17514,1.4388489208633093,0.7916666666666666,39.85947368421053,4,0.4166666666666667,1.184,30.364372,8271819776,0.06452,21.0,1824706.25,0.504799669765869,,True,True,False,False,False,True,False,False
