ticker,earnings_date,quarter_end_date,revenue,gross_profit,operating_income,net_income,eps_actual,eps_estimate,total_assets,total_liabilities,total_debt,cash_and_equivalents,operating_cash_flow,free_cash_flow,pe_ratio_at_earnings,price_at_earnings
FTAI,2024-10-27,2024-09-30,465794000.0,189523000.0,158620000.0,86482000.0,1.24,1.24,3738910000.0,,3218343000.0,111888000.0,41483000.0,-145200000.0,,
