ticker,earnings_date,quarter_end_date,revenue,gross_profit,operating_income,net_income,eps_actual,eps_estimate,total_assets,total_liabilities,total_debt,cash_and_equivalents,operating_cash_flow,free_cash_flow,pe_ratio_at_earnings,price_at_earnings
BAH,2024-10-24,2024-09-30,3146386000.0,1784104000.0,548609000.0,390112000.0,1.53,1.53,6878374000.0,,3609701000.0,558724000.0,587219000.0,562972000.0,,
