ticker,earnings_date,quarter_end_date,revenue,gross_profit,operating_income,net_income,eps_actual,eps_estimate,total_assets,total_liabilities,total_debt,cash_and_equivalents,operating_cash_flow,free_cash_flow,pe_ratio_at_earnings,price_at_earnings
NBTB,2024-10-27,2024-09-30,146883000.0,,,38097000.0,0.97,0.97,13839552000.0,,351707000.0,482459000.0,52132000.0,47825000.0,,
