ticker,earnings_date,quarter_end_date,revenue,gross_profit,operating_income,net_income,eps_actual,eps_estimate,total_assets,total_liabilities,total_debt,cash_and_equivalents,operating_cash_flow,free_cash_flow,pe_ratio_at_earnings,price_at_earnings
HIG,2024-10-27,2024-09-30,6714000000.0,,,767000000.0,3.09,3.09,81219000000.0,,4365000000.0,223000000.0,1678000000.0,1618000000.0,,
