ticker,earnings_date,quarter_end_date,revenue,gross_profit,operating_income,net_income,eps_actual,eps_estimate,total_assets,total_liabilities,total_debt,cash_and_equivalents,operating_cash_flow,free_cash_flow,pe_ratio_at_earnings,price_at_earnings
SPH,2024-11-13,2024-09-30,208641000.0,124018000.0,-22548000.0,-44589000.0,-0.51,-0.51,2272761000.0,,1349739000.0,3219000.0,36778000.0,17722000.0,,
