ticker,earnings_date,quarter_end_date,revenue,gross_profit,operating_income,net_income,eps_actual,eps_estimate,total_assets,total_liabilities,total_debt,cash_and_equivalents,operating_cash_flow,free_cash_flow,pe_ratio_at_earnings,price_at_earnings
FRHC,2024-11-07,2024-09-30,506906000.0,283175000.0,245075000.0,114658000.0,0.0,0.0,8816255000.0,,2889136000.0,569179000.0,-437994000.0,-447457000.0,,
