ticker,earnings_date,quarter_end_date,revenue,gross_profit,operating_income,net_income,eps_actual,eps_estimate,total_assets,total_liabilities,total_debt,cash_and_equivalents,operating_cash_flow,free_cash_flow,pe_ratio_at_earnings,price_at_earnings
PAR,2024-11-07,2024-09-30,96754000.0,43031000.0,-15341000.0,-19832000.0,-0.01,-0.01,1299274000.0,,474472000.0,105804000.0,8801000.0,7081000.0,,
