ticker,earnings_date,quarter_end_date,revenue,gross_profit,operating_income,net_income,eps_actual,eps_estimate,total_assets,total_liabilities,total_debt,cash_and_equivalents,operating_cash_flow,free_cash_flow,pe_ratio_at_earnings,price_at_earnings
CMA,2024-10-17,2024-09-30,811000000.0,,,184000000.0,1.31,1.31,79663000000.0,,6786000000.0,6393000000.0,1049000000.0,1015000000.0,,
