ticker,earnings_date,quarter_end_date,revenue,gross_profit,operating_income,net_income,eps_actual,eps_estimate,total_assets,total_liabilities,total_debt,cash_and_equivalents,operating_cash_flow,free_cash_flow,pe_ratio_at_earnings,price_at_earnings
RMBS,2024-10-27,2024-09-30,145513000.0,117411000.0,50118000.0,48665000.0,0.63,0.63,1251570000.0,,30191000.0,113980000.0,62074000.0,52204000.0,,
