ticker,earnings_date,quarter_end_date,revenue,gross_profit,operating_income,net_income,eps_actual,eps_estimate,total_assets,total_liabilities,total_debt,cash_and_equivalents,operating_cash_flow,free_cash_flow,pe_ratio_at_earnings,price_at_earnings
STEL,2024-10-24,2024-09-30,107809000.0,,,33891000.0,0.49,0.49,10629777000.0,,170064000.0,516217000.0,59528000.0,57690000.0,,
