ticker,earnings_date,quarter_end_date,revenue,gross_profit,operating_income,net_income,eps_actual,eps_estimate,total_assets,total_liabilities,total_debt,cash_and_equivalents,operating_cash_flow,free_cash_flow,pe_ratio_at_earnings,price_at_earnings
NOV,2024-10-27,2024-09-30,2191000000.0,469000000.0,194000000.0,130000000.0,0.25,0.25,11422000000.0,,2401000000.0,985000000.0,359000000.0,277000000.0,,
