ticker,earnings_date,quarter_end_date,revenue,gross_profit,operating_income,net_income,eps_actual,eps_estimate,total_assets,total_liabilities,total_debt,cash_and_equivalents,operating_cash_flow,free_cash_flow,pe_ratio_at_earnings,price_at_earnings
ASAN,2024-11-27,2024-10-31,183882000.0,164084000.0,-60180000.0,-57326000.0,0.06,0.06,874156000.0,,268987000.0,196772000.0,-14890000.0,-18181000.0,,
