ticker,earnings_date,quarter_end_date,revenue,gross_profit,operating_income,net_income,eps_actual,eps_estimate,total_assets,total_liabilities,total_debt,cash_and_equivalents,operating_cash_flow,free_cash_flow,pe_ratio_at_earnings,price_at_earnings
VRTS,2024-10-24,2024-09-30,225970000.0,120415000.0,51258000.0,40980000.0,6.83,6.83,3601685000.0,,2177552000.0,310489000.0,69135000.0,68728000.0,,
