ticker,earnings_date,quarter_end_date,revenue,gross_profit,operating_income,net_income,eps_actual,eps_estimate,total_assets,total_liabilities,total_debt,cash_and_equivalents,operating_cash_flow,free_cash_flow,pe_ratio_at_earnings,price_at_earnings
WM,2024-10-27,2024-09-30,5609000000.0,2210000000.0,1127000000.0,760000000.0,2.03,2.03,34730000000.0,,16653000000.0,614000000.0,1358000000.0,577000000.0,,
