ticker,earnings_date,quarter_end_date,revenue,gross_profit,operating_income,net_income,eps_actual,eps_estimate,total_assets,total_liabilities,total_debt,cash_and_equivalents,operating_cash_flow,free_cash_flow,pe_ratio_at_earnings,price_at_earnings
SPB,2024-11-14,2024-09-30,773700000.0,288100000.0,24200000.0,28600000.0,0.9,0.9,3842300000.0,,647800000.0,368900000.0,80700000.0,67700000.0,,
