ticker,earnings_date,quarter_end_date,revenue,gross_profit,operating_income,net_income,eps_actual,eps_estimate,total_assets,total_liabilities,total_debt,cash_and_equivalents,operating_cash_flow,free_cash_flow,pe_ratio_at_earnings,price_at_earnings
SPHR,2024-11-07,2024-09-30,227913000.0,88217000.0,-112673000.0,-105283000.0,-1.81,-1.81,4592669000.0,,1498080000.0,539630000.0,34094000.0,15572000.0,,
