ticker,earnings_date,quarter_end_date,revenue,gross_profit,operating_income,net_income,eps_actual,eps_estimate,total_assets,total_liabilities,total_debt,cash_and_equivalents,operating_cash_flow,free_cash_flow,pe_ratio_at_earnings,price_at_earnings
NB,2024-11-14,2024-09-30,0.0,,-1395000.0,-2071000.0,-0.09,-0.09,18323000.0,,5475000.0,150000.0,-642000.0,-642000.0,,
