ticker,earnings_date,quarter_end_date,revenue,gross_profit,operating_income,net_income,eps_actual,eps_estimate,total_assets,total_liabilities,total_debt,cash_and_equivalents,operating_cash_flow,free_cash_flow,pe_ratio_at_earnings,price_at_earnings
AMKR,2024-10-27,2024-09-30,1861589000.0,272484000.0,149367000.0,122569000.0,0.43,0.43,7029086000.0,,1249602000.0,959140000.0,164192000.0,-31332000.0,,
