ticker,earnings_date,quarter_end_date,revenue,gross_profit,operating_income,net_income,eps_actual,eps_estimate,total_assets,total_liabilities,total_debt,cash_and_equivalents,operating_cash_flow,free_cash_flow,pe_ratio_at_earnings,price_at_earnings
TFC,2024-10-17,2024-09-30,5085000000.0,,,1442000000.0,0.99,0.99,523434000000.0,,51129000000.0,39640000000.0,1534000000.0,1534000000.0,,
