ticker,earnings_date,quarter_end_date,revenue,gross_profit,operating_income,net_income,eps_actual,eps_estimate,total_assets,total_liabilities,total_debt,cash_and_equivalents,operating_cash_flow,free_cash_flow,pe_ratio_at_earnings,price_at_earnings
ARLP,2024-10-27,2024-09-30,613569000.0,122945000.0,101067000.0,86281000.0,0.64,0.64,3032173000.0,,492429000.0,195429000.0,209272000.0,88518000.0,,
