ticker,earnings_date,quarter_end_date,revenue,gross_profit,operating_income,net_income,eps_actual,eps_estimate,total_assets,total_liabilities,total_debt,cash_and_equivalents,operating_cash_flow,free_cash_flow,pe_ratio_at_earnings,price_at_earnings
VSCO,2024-11-26,2024-10-31,1347000000.0,468000000.0,-47000000.0,-56000000.0,-0.62,-0.62,4921000000.0,,3098000000.0,161000000.0,-248000000.0,-299000000.0,,
