ticker,earnings_date,quarter_end_date,revenue,gross_profit,operating_income,net_income,eps_actual,eps_estimate,total_assets,total_liabilities,total_debt,cash_and_equivalents,operating_cash_flow,free_cash_flow,pe_ratio_at_earnings,price_at_earnings
KDP,2024-10-27,2024-09-30,3891000000.0,2140000000.0,902000000.0,616000000.0,0.54,0.54,52718000000.0,,16531000000.0,552000000.0,628000000.0,503000000.0,,
